id,room_type,accommodates,bathrooms,cancellation_policy,cleaning_fee,instant_bookable,review_scores_rating,bedrooms,beds,log_price
875606,Private room,2,1,strict,TRUE,t,97,1,1,5
8942453,Private room,2,1,moderate,TRUE,t,100,1,1,4
16687158,Private room,2,4,moderate,TRUE,t,84,1,1,4
9533271,Entire home/apt,2,1,moderate,TRUE,f,100,1,1,5
15599810,Entire home/apt,6,1,flexible,TRUE,f,,2,2,5
9652170,Private room,2,1,strict,TRUE,f,,1,1,5
10710046,Private room,2,1,moderate,FALSE,t,,1,1,4
13574987,Entire home/apt,2,1,flexible,TRUE,f,,1,1,5
7053502,Entire home/apt,8,1,moderate,TRUE,f,88,2,2,5
6592125,Private room,1,1,strict,TRUE,f,100,1,1,4
9080622,Entire home/apt,3,1,strict,TRUE,f,,1,1,6
13584889,Private room,1,1,flexible,FALSE,f,96,1,1,4
10010345,Entire home/apt,4,1,strict,TRUE,f,94,1,1,5
4631412,Entire home/apt,4,1,strict,TRUE,f,97,2,2,5
15566664,Private room,1,1,flexible,FALSE,f,100,1,1,4
12192712,Private room,1,1,strict,TRUE,f,97,1,1,4
8831071,Entire home/apt,4,1,flexible,TRUE,f,93,1,2,5
14350918,Entire home/apt,5,2,strict,TRUE,f,,2,2,5
4616984,Entire home/apt,4,2,strict,TRUE,f,97,2,2,6
259946,Entire home/apt,2,1,strict,TRUE,f,,1,1,5
250801,Private room,1,1,flexible,FALSE,t,93,1,1,4
5682486,Entire home/apt,2,1,flexible,FALSE,f,100,1,1,4
9050149,Entire home/apt,4,1,strict,TRUE,f,,2,3,5
16331944,Entire home/apt,2,1,flexible,TRUE,f,100,1,1,5
860776,Private room,2,2,moderate,TRUE,f,,1,1,4
19905170,Entire home/apt,4,1,strict,TRUE,f,93,1,2,5
12491698,Entire home/apt,4,1,strict,TRUE,t,94,1,2,5
15073714,Private room,4,1,flexible,TRUE,f,100,0,3,4
1253233,Entire home/apt,6,2,strict,TRUE,f,92,3,2,6
7651177,Private room,1,1,flexible,TRUE,f,100,1,1,4
10022230,Entire home/apt,5,2,flexible,TRUE,f,100,2,4,5
2105283,Entire home/apt,2,1,strict,TRUE,f,100,1,1,5
4040304,Entire home/apt,6,1,moderate,FALSE,f,94,1,3,5
10822516,Private room,2,1,strict,TRUE,f,91,1,1,4
14900561,Entire home/apt,9,1,strict,TRUE,t,100,2,4,5
12135037,Private room,1,1,strict,TRUE,f,,1,1,4
20698023,Entire home/apt,4,1,flexible,TRUE,t,100,2,2,5
17297014,Entire home/apt,5,1,strict,TRUE,f,100,1,3,4
3457697,Entire home/apt,3,2,strict,TRUE,f,80,1,1,6
15903271,Entire home/apt,2,1,strict,TRUE,t,,1,1,5
18075624,Entire home/apt,4,1,moderate,FALSE,f,100,1,2,5
13661826,Private room,2,1,moderate,FALSE,f,,1,1,4
1588156,Private room,1,1,strict,TRUE,f,97,1,1,4
16405674,Shared room,1,1,strict,TRUE,f,73,1,1,4
19876272,Entire home/apt,2,1,moderate,TRUE,f,97,1,1,4
18228741,Entire home/apt,16,3,strict,TRUE,t,87,5,9,5
7499848,Entire home/apt,5,1,moderate,TRUE,f,93,2,3,5
8206306,Entire home/apt,3,1,moderate,TRUE,t,87,0,2,5
6226209,Entire home/apt,2,1,moderate,TRUE,f,100,1,1,5
6114908,Private room,2,1,strict,FALSE,f,,1,1,5
18433781,Shared room,2,1,flexible,TRUE,f,100,1,1,4
16620017,Private room,2,2,moderate,TRUE,f,98,1,1,5
7089750,Private room,2,1,moderate,TRUE,t,97,1,1,5
13181991,Entire home/apt,3,1,strict,TRUE,f,80,0,1,5
15338005,Entire home/apt,6,2,strict,FALSE,f,,2,3,6
5970073,Private room,2,1,moderate,TRUE,f,98,1,1,5
14641253,Entire home/apt,4,1,strict,FALSE,t,,0,2,6
18314058,Entire home/apt,9,4,strict,TRUE,f,,3,4,6
1239017,Entire home/apt,2,1,moderate,TRUE,f,92,1,2,5
7785655,Entire home/apt,4,1,moderate,TRUE,f,97,1,2,5
14301555,Entire home/apt,7,1,strict,TRUE,t,97,2,3,6
18311966,Private room,2,1,moderate,TRUE,f,96,1,1,4
18195827,Private room,2,1,flexible,FALSE,f,,1,1,6
20798442,Entire home/apt,5,2,flexible,TRUE,f,94,2,2,5
12225271,Entire home/apt,10,3,flexible,TRUE,f,,4,5,6
10104291,Private room,2,1,moderate,FALSE,t,94,1,1,4
1798308,Private room,1,1,flexible,FALSE,t,60,2,1,4
2988723,Entire home/apt,8,3,flexible,TRUE,f,100,4,7,6
20947493,Entire home/apt,4,1,moderate,TRUE,f,97,1,2,5
16707614,Entire home/apt,4,1,moderate,TRUE,f,92,1,2,5
14596236,Private room,1,1,moderate,TRUE,f,,1,1,5
783307,Private room,2,1,strict,TRUE,f,,1,1,4
985377,Private room,1,1,flexible,FALSE,f,100,1,1,4
6092977,Private room,3,1,strict,FALSE,f,96,1,1,6
13864196,Entire home/apt,2,1,strict,TRUE,f,96,1,1,5
1516154,Entire home/apt,10,1,strict,FALSE,f,93,1,16,5
11542455,Entire home/apt,6,2,strict,TRUE,f,92,2,3,5
16813200,Entire home/apt,3,1,moderate,TRUE,t,80,2,2,5
8239111,Private room,2,1,strict,TRUE,f,96,1,1,5
9494726,Private room,1,1,flexible,TRUE,f,95,1,1,5
19839026,Entire home/apt,4,1,strict,FALSE,f,98,1,2,5
7326785,Entire home/apt,5,1,strict,TRUE,f,100,2,3,6
14108366,Entire home/apt,4,1,moderate,TRUE,f,80,1,1,4
7603299,Private room,2,2,moderate,FALSE,f,95,1,1,4
13328949,Entire home/apt,4,1,moderate,TRUE,t,96,2,2,5
16371215,Entire home/apt,3,1,moderate,TRUE,t,90,0,1,5
13689516,Entire home/apt,2,1,moderate,FALSE,f,100,1,1,5
15917321,Entire home/apt,2,1,strict,TRUE,f,,1,1,5
10790877,Entire home/apt,3,1,strict,TRUE,f,90,1,2,5
5660850,Entire home/apt,4,1,strict,TRUE,f,95,1,1,4
2447661,Entire home/apt,4,1,flexible,FALSE,t,94,1,2,5
4792219,Entire home/apt,2,1,moderate,TRUE,f,,0,1,5
13377578,Entire home/apt,2,1,flexible,TRUE,f,,1,1,4
13545396,Private room,2,1,strict,TRUE,f,100,1,1,4
11987299,Private room,3,1,flexible,FALSE,t,100,1,1,4
16285798,Entire home/apt,4,1,flexible,FALSE,f,97,1,1,6
4296362,Private room,1,2,strict,TRUE,f,100,1,1,4
16778711,Entire home/apt,16,2,strict,TRUE,f,100,2,3,7
18394674,Entire home/apt,2,1,flexible,FALSE,f,,1,1,6
12623061,Entire home/apt,2,1,strict,TRUE,f,98,1,1,5
17386464,Private room,1,1,strict,TRUE,f,,1,1,5
14314293,Entire home/apt,4,1,moderate,TRUE,f,96,2,2,4
15951922,Entire home/apt,4,2,flexible,TRUE,f,,2,3,6
16001745,Private room,3,1,moderate,TRUE,f,99,1,2,4
15341486,Entire home/apt,3,1,strict,TRUE,f,93,1,3,4
7875369,Entire home/apt,2,2,moderate,TRUE,f,96,1,1,5
6378745,Private room,1,1,moderate,FALSE,f,100,1,1,4
6492569,Entire home/apt,6,2,flexible,FALSE,f,,3,3,5
13894813,Private room,1,1,flexible,FALSE,t,,1,1,3
16146202,Private room,2,1,flexible,FALSE,f,,1,1,4
14944572,Private room,1,2,flexible,TRUE,f,,1,1,4
6003054,Entire home/apt,2,1,strict,FALSE,f,95,1,1,5
6553185,Entire home/apt,2,1,strict,TRUE,f,,1,1,6
19057523,Entire home/apt,1,1,flexible,FALSE,t,80,1,1,5
13247068,Entire home/apt,3,1,strict,TRUE,f,,0,2,6
2916652,Private room,6,1,strict,FALSE,f,100,1,1,5
20802683,Private room,2,1,flexible,TRUE,t,,1,1,5
5729118,Entire home/apt,5,2,strict,TRUE,f,96,1,1,5
9316143,Entire home/apt,2,1,flexible,FALSE,f,,1,1,6
3843997,Entire home/apt,5,1,moderate,FALSE,f,,2,2,6
140660,Entire home/apt,2,1,strict,TRUE,t,,0,2,5
66119,Private room,2,2,flexible,FALSE,t,,1,1,4
17718512,Private room,2,1,flexible,FALSE,f,,1,1,4
2192641,Private room,2,1,strict,FALSE,t,95,1,1,4
8381572,Entire home/apt,6,2,strict,FALSE,f,93,3,3,5
6970465,Entire home/apt,2,1,flexible,TRUE,f,100,1,1,6
18239100,Private room,2,1,strict,TRUE,f,95,1,1,4
4805121,Entire home/apt,6,3,strict,TRUE,f,100,3,3,7
15079866,Entire home/apt,3,1,strict,TRUE,f,86,1,1,5
18287857,Entire home/apt,3,1,strict,TRUE,f,93,1,2,5
1530591,Entire home/apt,3,1,flexible,TRUE,f,98,0,1,4
2230982,Private room,2,2,strict,TRUE,f,76,1,1,4
15979778,Private room,2,1,moderate,TRUE,t,96,1,1,5
14867398,Private room,2,1,flexible,TRUE,f,,1,1,6
4966041,Private room,2,1,flexible,FALSE,f,,1,1,5
13157014,Private room,1,1,flexible,FALSE,f,,1,1,4
6912189,Entire home/apt,3,1,flexible,FALSE,t,,1,1,6
13637287,Shared room,1,1,flexible,TRUE,f,,1,1,4
2626457,Private room,2,1,flexible,TRUE,f,100,1,1,5
3066947,Entire home/apt,2,1,moderate,TRUE,f,100,1,1,5
3834285,Private room,2,1,strict,TRUE,f,92,1,1,4
7529232,Entire home/apt,3,1,strict,TRUE,t,99,1,1,5
15162586,Entire home/apt,2,1,moderate,FALSE,f,95,1,1,4
13699008,Private room,2,1,flexible,FALSE,f,,1,1,5
11697511,Entire home/apt,2,1,moderate,FALSE,f,100,1,1,5
11689750,Entire home/apt,3,1,flexible,TRUE,f,86,1,2,5
1277771,Entire home/apt,3,1,strict,FALSE,f,96,1,2,5
20819221,Entire home/apt,4,1,moderate,TRUE,f,100,1,2,5
18067296,Entire home/apt,4,1,flexible,FALSE,f,,1,2,6
20563658,Entire home/apt,4,1,flexible,TRUE,t,,2,2,6
11342313,Private room,2,2,strict,TRUE,f,100,2,2,4
10108385,Entire home/apt,4,1,strict,TRUE,f,86,1,1,7
12274606,Private room,2,1,strict,TRUE,f,91,1,1,4
12742563,Private room,2,1,strict,FALSE,t,100,2,1,4
8554457,Entire home/apt,4,1,strict,TRUE,t,98,1,3,5
4334136,Private room,2,1,moderate,TRUE,f,,1,1,4
333189,Entire home/apt,2,1,strict,TRUE,f,100,1,2,6
15478933,Entire home/apt,4,1,flexible,TRUE,t,,1,1,5
32023,Entire home/apt,5,1,moderate,TRUE,f,96,2,3,4
11187722,Entire home/apt,6,2,strict,TRUE,t,90,2,3,5
5661276,Entire home/apt,2,1,flexible,TRUE,t,,1,,5
1117836,Entire home/apt,8,2,strict,TRUE,t,93,3,3,5
16662089,Entire home/apt,8,2,strict,FALSE,f,94,3,6,6
8548067,Entire home/apt,2,1,strict,TRUE,f,96,0,1,5
18507951,Private room,2,1,flexible,TRUE,t,92,1,1,3
242661,Private room,3,1,strict,TRUE,f,90,1,2,4
18056182,Entire home/apt,14,2,strict,TRUE,f,91,3,11,5
2002467,Private room,3,1,flexible,TRUE,f,,1,1,4
18985328,Entire home/apt,2,1,moderate,TRUE,t,98,1,1,5
14855907,Entire home/apt,3,1,moderate,TRUE,f,99,1,2,5
13189052,Entire home/apt,8,2,moderate,TRUE,f,,2,5,5
6293247,Private room,1,1,strict,TRUE,f,100,1,1,4
18374250,Entire home/apt,8,4,flexible,TRUE,f,,2,3,6
7054695,Private room,2,1,flexible,FALSE,t,,1,1,4
15868654,Shared room,5,2,flexible,FALSE,t,94,1,,3
13299778,Private room,2,1,flexible,FALSE,f,,1,1,4
8829341,Entire home/apt,3,1,strict,TRUE,f,89,1,1,5
13844032,Private room,2,1,flexible,FALSE,f,80,1,1,4
18707082,Entire home/apt,6,2,flexible,TRUE,f,96,2,4,5
4963638,Entire home/apt,6,2,strict,FALSE,f,95,2,2,6
16416135,Private room,2,1,flexible,FALSE,f,92,1,1,4
14216418,Entire home/apt,3,1,flexible,FALSE,f,,0,1,5
15495164,Entire home/apt,4,1,flexible,TRUE,f,80,1,3,6
17938028,Private room,2,1,flexible,FALSE,f,97,1,1,4
18002933,Entire home/apt,5,2,moderate,TRUE,f,93,3,2,5
8290724,Entire home/apt,2,1,moderate,TRUE,f,100,1,1,5
9509691,Private room,2,1,strict,TRUE,f,92,1,1,5
6031657,Private room,1,1,flexible,FALSE,f,92,1,1,3
4791542,Private room,4,1,strict,TRUE,f,79,1,1,5
9407687,Private room,2,1,moderate,TRUE,f,,1,1,5
16389531,Entire home/apt,3,1,strict,TRUE,t,90,1,1,5
17438902,Private room,2,2,strict,TRUE,f,100,1,2,4
17326533,Entire home/apt,2,1,strict,TRUE,f,,1,1,5
18239416,Entire home/apt,3,1,strict,TRUE,f,92,2,2,5
4661464,Entire home/apt,4,3,strict,TRUE,f,100,2,2,6
15999396,Entire home/apt,2,1,flexible,TRUE,f,100,1,1,5
20695909,Entire home/apt,2,1,moderate,FALSE,f,98,0,1,5
909052,Entire home/apt,6,2,strict,TRUE,t,95,3,3,6
4129110,Private room,2,1,strict,TRUE,f,,1,1,5
5395436,Entire home/apt,3,1,strict,TRUE,f,87,1,2,5
9475400,Private room,2,1,flexible,TRUE,f,99,1,1,5
17733383,Private room,2,1,flexible,TRUE,t,87,1,1,5
15130955,Private room,2,1,strict,FALSE,f,97,1,1,5
11969257,Entire home/apt,6,1,strict,TRUE,f,98,2,4,6
13099436,Private room,2,2,flexible,FALSE,t,98,1,1,5
18946874,Entire home/apt,2,1,strict,TRUE,t,90,0,1,5
6336914,Entire home/apt,4,1,flexible,TRUE,f,98,1,2,5
17435012,Entire home/apt,5,2,strict,TRUE,t,100,2,3,6
2460367,Entire home/apt,2,1,strict,TRUE,t,93,0,1,4
3003386,Private room,1,1,strict,TRUE,t,95,1,1,4
11959165,Private room,2,1,moderate,TRUE,f,98,1,1,4
17508710,Private room,2,2,moderate,TRUE,t,88,1,1,4
19570882,Entire home/apt,3,1,flexible,TRUE,f,100,1,1,5
13266176,Private room,2,1,strict,TRUE,f,96,1,2,4
7835778,Entire home/apt,4,1,flexible,FALSE,f,92,1,2,5
19227138,Shared room,1,1,strict,FALSE,t,80,1,1,4
14014541,Entire home/apt,3,1,strict,TRUE,f,97,1,2,5
7529940,Entire home/apt,2,1,flexible,TRUE,t,90,1,1,3
5697110,Entire home/apt,4,1,moderate,TRUE,t,96,2,2,5
18923308,Entire home/apt,2,1,moderate,TRUE,f,100,1,1,5
14164190,Entire home/apt,2,1,flexible,TRUE,f,100,0,1,5
18321712,Entire home/apt,4,1,flexible,TRUE,t,,2,2,4
1365597,Entire home/apt,4,1,moderate,TRUE,f,95,2,2,4
7750437,Private room,1,1,moderate,TRUE,f,92,1,1,4
1932019,Entire home/apt,4,1,strict,FALSE,f,100,1,1,5
10635609,Entire home/apt,5,1,strict,TRUE,f,96,2,3,5
3757461,Entire home/apt,2,1,strict,FALSE,f,100,0,1,5
5796374,Entire home/apt,4,3,strict,TRUE,f,97,2,2,6
212619,Entire home/apt,2,1,strict,TRUE,f,100,1,1,5
103161,Entire home/apt,6,2,strict,TRUE,f,98,2,2,6
14608228,Entire home/apt,2,1,strict,TRUE,f,100,2,2,6
13928652,Entire home/apt,4,1,moderate,TRUE,f,,0,3,5
13494166,Private room,2,1,moderate,TRUE,f,100,1,1,4
11162475,Private room,2,1,moderate,TRUE,t,90,1,2,4
13466561,Entire home/apt,2,1,moderate,TRUE,f,98,0,1,5
15408863,Entire home/apt,3,1,strict,FALSE,f,100,1,1,5
320877,Entire home/apt,2,1,moderate,FALSE,f,94,0,1,5
19680116,Entire home/apt,4,1,strict,TRUE,f,96,2,2,5
15817576,Private room,2,1,flexible,FALSE,t,97,1,1,5
6662521,Private room,1,1,strict,TRUE,t,,1,1,4
19403704,Entire home/apt,10,2,strict,TRUE,t,91,3,3,5
19597812,Entire home/apt,4,2,flexible,FALSE,f,100,2,2,6
7623005,Entire home/apt,3,1,strict,TRUE,f,97,1,1,5
20352865,Private room,2,1,strict,TRUE,t,94,1,1,5
19176790,Private room,2,1,moderate,TRUE,f,91,1,1,4
16369704,Entire home/apt,4,1,moderate,TRUE,f,97,2,3,5
17806559,Entire home/apt,8,4,strict,TRUE,t,,4,5,7
18613150,Private room,2,2,strict,TRUE,f,99,1,2,4
12775799,Entire home/apt,5,3,strict,TRUE,f,100,2,3,6
11594975,Private room,2,1,flexible,FALSE,t,95,0,1,4
9447099,Entire home/apt,2,1,flexible,TRUE,f,93,0,1,5
12760823,Entire home/apt,4,2,strict,TRUE,f,100,2,2,5
11326009,Private room,2,1,moderate,FALSE,f,,1,1,5
18112402,Entire home/apt,4,3,moderate,FALSE,f,95,3,3,6
16174963,Entire home/apt,4,1,strict,TRUE,f,,2,1,4
9093261,Entire home/apt,2,1,flexible,TRUE,f,99,1,1,5
16190668,Private room,10,1,flexible,TRUE,f,,2,3,4
19136283,Private room,2,1,flexible,FALSE,f,95,1,1,4
12130236,Entire home/apt,2,1,strict,TRUE,f,100,1,2,6
16916510,Private room,2,1,flexible,FALSE,f,,1,1,4
2015586,Entire home/apt,6,1,strict,TRUE,t,89,3,3,5
2652861,Entire home/apt,3,1,strict,TRUE,f,92,1,1,5
15774468,Entire home/apt,2,1,flexible,FALSE,f,100,1,1,5
13655273,Private room,1,1,flexible,FALSE,f,80,1,1,4
15092999,Entire home/apt,2,1,flexible,TRUE,t,91,1,1,4
14181323,Private room,2,1,flexible,FALSE,f,100,1,1,4
20981032,Private room,4,2,strict,TRUE,t,100,1,2,4
14845779,Private room,5,1,strict,TRUE,f,91,1,2,5
11229058,Entire home/apt,4,1,moderate,TRUE,f,,1,2,5
17526691,Private room,2,1,flexible,FALSE,f,,1,1,4
12189021,Private room,3,2,strict,TRUE,t,76,1,3,5
16395627,Entire home/apt,6,1,strict,TRUE,f,89,2,3,5
14709616,Private room,1,1,strict,TRUE,f,100,1,1,4
18493375,Entire home/apt,4,1,flexible,TRUE,t,100,2,2,5
8776392,Entire home/apt,3,1,strict,TRUE,f,93,0,2,5
9960835,Private room,1,1,flexible,FALSE,f,,1,1,5
11217893,Private room,1,1,strict,TRUE,f,97,1,1,5
15340354,Shared room,4,8,flexible,FALSE,f,95,1,4,4
2345732,Private room,1,1,strict,TRUE,f,91,1,1,4
10681986,Entire home/apt,13,3,strict,TRUE,f,96,3,7,6
18311504,Entire home/apt,6,3,strict,TRUE,f,100,3,3,7
3802530,Private room,2,1,flexible,FALSE,f,97,1,1,4
15025291,Entire home/apt,2,1,flexible,FALSE,f,60,0,1,5
10475068,Entire home/apt,2,1,flexible,TRUE,f,100,0,1,5
16763962,Private room,2,1,moderate,TRUE,f,95,1,1,4
11340781,Entire home/apt,2,1,strict,TRUE,t,98,0,1,4
11126528,Private room,1,1,strict,FALSE,f,97,1,1,4
16993337,Entire home/apt,3,1,strict,TRUE,t,99,0,2,5
862949,Entire home/apt,2,1,strict,TRUE,f,93,1,1,5
15037036,Entire home/apt,3,1,strict,TRUE,f,99,0,1,5
18449565,Entire home/apt,6,1,flexible,TRUE,f,,2,2,6
12627102,Entire home/apt,3,1,moderate,TRUE,f,,1,2,5
17305040,Private room,2,1,strict,TRUE,f,96,1,1,5
10272718,Entire home/apt,4,1,strict,TRUE,t,92,1,2,5
12906679,Entire home/apt,16,4,strict,TRUE,f,96,5,5,6
8443684,Entire home/apt,2,1,strict,FALSE,f,,1,2,5
8577620,Private room,2,1,flexible,FALSE,f,96,1,1,4
5857212,Entire home/apt,6,2,strict,TRUE,f,98,3,3,6
19588004,Entire home/apt,4,1,flexible,TRUE,t,96,1,2,5
2419574,Private room,2,1,flexible,FALSE,t,,1,1,4
19643642,Private room,1,2,strict,TRUE,f,93,3,3,5
13709214,Entire home/apt,2,1,flexible,FALSE,t,91,1,1,5
16230083,Entire home/apt,3,1,moderate,TRUE,f,100,1,2,5
11048603,Private room,1,1,flexible,FALSE,f,100,1,1,4
10970359,Private room,1,1,strict,TRUE,t,94,1,1,4
4667200,Shared room,2,1,moderate,TRUE,t,96,1,1,3
15242218,Private room,3,1,moderate,FALSE,f,94,1,2,4
2181371,Entire home/apt,2,1,strict,TRUE,t,100,1,1,5
19715121,Entire home/apt,10,3,strict,TRUE,f,,4,5,6
13996743,Shared room,4,1,strict,FALSE,f,100,1,4,4
15255250,Private room,2,1,flexible,TRUE,f,100,1,1,5
13980749,Entire home/apt,4,1,strict,TRUE,t,94,0,2,5
9591431,Private room,1,1,moderate,FALSE,t,20,1,1,4
5495901,Private room,2,1,moderate,FALSE,t,100,1,1,4
20994256,Private room,4,1,moderate,TRUE,t,83,2,1,5
12003146,Entire home/apt,4,2,flexible,TRUE,f,,1,1,5
13175533,Private room,2,1,strict,TRUE,t,100,1,1,4
53843,Private room,3,1,strict,TRUE,f,94,1,2,4
11610515,Entire home/apt,3,1,moderate,FALSE,t,100,1,1,5
16626994,Private room,2,,strict,TRUE,t,83,1,1,4
798429,Entire home/apt,7,1,strict,TRUE,t,98,2,4,5
11207835,Entire home/apt,3,1,flexible,TRUE,f,97,1,2,5
15706782,Private room,2,1,strict,TRUE,f,,1,1,6
15162388,Private room,1,1,flexible,FALSE,t,97,1,1,4
17720469,Entire home/apt,2,1,strict,FALSE,f,89,1,1,5
18566816,Entire home/apt,4,1,moderate,TRUE,f,70,3,3,5
6344936,Entire home/apt,6,3,moderate,TRUE,t,94,3,3,5
18182454,Private room,6,1,flexible,TRUE,f,,1,2,6
18378026,Entire home/apt,4,1,strict,TRUE,f,100,1,2,5
18225352,Private room,2,1,flexible,FALSE,f,,1,1,5
4823971,Shared room,1,3,strict,TRUE,f,,1,1,3
20014618,Entire home/apt,4,1,moderate,TRUE,f,100,2,2,5
14200668,Private room,2,1,flexible,TRUE,f,,1,1,4
3434683,Shared room,1,3,flexible,TRUE,f,,1,1,4
15484538,Private room,4,1,moderate,TRUE,t,100,2,3,5
15410923,Entire home/apt,4,4,strict,TRUE,f,99,2,2,5
5825904,Shared room,2,1,strict,TRUE,f,83,1,1,4
14918541,Entire home/apt,8,2,flexible,TRUE,f,100,3,3,6
16755227,Private room,2,1,strict,TRUE,f,94,1,1,4
1521318,Private room,2,1,flexible,TRUE,f,80,1,1,4
13942286,Entire home/apt,2,1,strict,TRUE,f,84,0,1,4
5558939,Entire home/apt,10,4,moderate,TRUE,t,,4,5,6
6835677,Entire home/apt,7,4,flexible,FALSE,f,100,4,5,6
10516712,Private room,2,2,strict,TRUE,f,,1,1,5
20903325,Entire home/apt,5,2,strict,TRUE,t,82,2,2,5
5572565,Private room,2,2,flexible,TRUE,f,100,1,1,4
14052903,Private room,1,1,flexible,FALSE,f,,1,1,4
777903,Private room,2,1,strict,TRUE,f,89,1,1,4
12985509,Entire home/apt,7,2,flexible,TRUE,f,100,3,3,6
9044053,Private room,2,1,flexible,FALSE,f,90,1,1,4
16046743,Entire home/apt,1,1,moderate,TRUE,f,97,1,1,5
12307023,Entire home/apt,7,3,strict,TRUE,f,100,3,4,6
7912140,Entire home/apt,4,1,flexible,TRUE,t,93,0,2,5
2931870,Private room,2,2,strict,TRUE,t,95,1,1,3
15393523,Private room,2,2,flexible,TRUE,f,98,1,1,4
12353119,Entire home/apt,2,1,strict,TRUE,t,99,1,1,5
16367827,Entire home/apt,4,2,strict,TRUE,t,97,2,2,5
17178348,Entire home/apt,4,1,strict,TRUE,f,100,1,2,6
19468739,Entire home/apt,2,1,strict,TRUE,f,100,0,1,6
1196535,Entire home/apt,3,1,strict,TRUE,f,95,1,3,4
1356243,Entire home/apt,2,1,flexible,TRUE,f,99,1,1,5
16461727,Entire home/apt,4,1,strict,TRUE,f,97,1,2,5
18517686,Private room,1,1,moderate,TRUE,f,100,1,1,4
18757443,Entire home/apt,4,1,moderate,TRUE,t,89,1,2,5
10341509,Private room,2,2,moderate,FALSE,f,95,1,1,5
14968765,Private room,1,1,strict,TRUE,t,99,1,1,4
21215451,Entire home/apt,3,1,flexible,TRUE,f,100,1,2,5
21337,Entire home/apt,2,1,flexible,TRUE,f,100,1,1,4
10792245,Entire home/apt,2,1,flexible,TRUE,f,,1,1,5
1738415,Private room,6,1,moderate,FALSE,t,94,1,1,4
4996296,Entire home/apt,2,2,moderate,TRUE,f,,2,2,6
3698738,Shared room,1,1,moderate,TRUE,f,91,1,1,4
6749145,Private room,1,1,flexible,FALSE,f,,1,1,4
18078759,Entire home/apt,5,1,flexible,FALSE,f,,1,2,5
19213967,Private room,4,1,flexible,TRUE,f,100,1,2,4
2151259,Private room,4,1,strict,FALSE,t,100,2,2,5
19206550,Entire home/apt,6,3,strict,TRUE,f,,3,3,6
1949446,Shared room,1,1,moderate,FALSE,f,,1,1,4
20956802,Private room,3,1,flexible,FALSE,f,100,1,2,4
18162965,Private room,2,1,strict,TRUE,f,97,1,1,4
12775106,Private room,2,1,moderate,TRUE,f,99,1,1,4
9116915,Entire home/apt,8,2,strict,TRUE,t,93,2,4,5
3650961,Entire home/apt,2,1,flexible,TRUE,f,100,1,1,5
7602603,Private room,3,2,strict,TRUE,t,83,1,2,4
14430192,Entire home/apt,4,3,strict,TRUE,f,99,2,2,7
13218139,Entire home/apt,4,1,strict,TRUE,t,92,1,2,5
12287838,Private room,2,1,moderate,TRUE,t,95,1,1,4
3424962,Private room,1,1,strict,TRUE,f,100,1,1,4
4726448,Entire home/apt,2,1,strict,TRUE,f,100,0,1,5
7741297,Private room,1,1,flexible,FALSE,f,100,1,1,4
4603588,Entire home/apt,2,1,strict,TRUE,f,,1,1,5
11060328,Private room,3,1,flexible,FALSE,t,95,2,2,4
7534891,Entire home/apt,6,1,strict,TRUE,f,85,2,2,5
12275291,Entire home/apt,3,2,strict,TRUE,f,100,1,1,4
8919439,Entire home/apt,4,1,moderate,TRUE,f,,1,2,5
15026222,Entire home/apt,4,3,strict,FALSE,f,,2,3,6
10907472,Entire home/apt,4,1,strict,TRUE,f,100,1,1,5
11637237,Entire home/apt,4,1,flexible,FALSE,f,,0,1,6
15830298,Private room,1,1,moderate,TRUE,t,100,1,1,4
5471822,Entire home/apt,5,1,moderate,TRUE,f,95,2,3,5
7451805,Entire home/apt,4,1,flexible,TRUE,t,,1,2,6
8584424,Private room,2,1,strict,TRUE,t,100,1,1,5
20439789,Entire home/apt,2,1,strict,TRUE,t,100,1,1,5
17157615,Entire home/apt,13,2,strict,TRUE,f,80,3,8,6
16632346,Private room,2,1,strict,TRUE,f,96,1,1,7
14171788,Private room,1,1,flexible,TRUE,f,80,1,1,5
18651642,Private room,2,1,flexible,FALSE,t,94,1,1,4
8681776,Entire home/apt,6,1,strict,TRUE,t,91,2,4,6
19952226,Entire home/apt,2,1,strict,TRUE,f,80,0,1,5
2489920,Entire home/apt,4,1,strict,FALSE,t,100,2,1,5
18127637,Private room,2,1,flexible,TRUE,f,,1,1,4
8442634,Entire home/apt,4,2,strict,TRUE,t,91,2,4,5
6120759,Entire home/apt,10,3,strict,TRUE,f,88,4,3,6
10011642,Entire home/apt,2,1,moderate,TRUE,f,100,1,1,5
6271152,Entire home/apt,4,2,strict,TRUE,f,,2,2,6
6556848,Private room,1,1,strict,FALSE,f,97,3,1,4
21173744,Entire home/apt,16,1,strict,TRUE,f,,0,1,6
6836411,Private room,3,1,moderate,TRUE,f,96,1,2,4
6704897,Entire home/apt,1,1,flexible,TRUE,f,,0,1,5
9012148,Private room,3,1,flexible,FALSE,t,100,1,2,6
9394266,Private room,2,1,moderate,FALSE,t,100,1,1,4
6927059,Entire home/apt,4,1,strict,TRUE,t,98,2,2,5
67397,Entire home/apt,3,1,strict,FALSE,f,100,0,2,5
14104613,Private room,5,1,moderate,TRUE,f,96,1,3,4
9698823,Shared room,1,1,moderate,FALSE,f,94,1,6,4
16705650,Private room,2,1,strict,TRUE,t,98,1,1,5
16670289,Private room,2,1,flexible,FALSE,f,,1,1,4
